match_id,team1_name,team1_average_distance,team1_recovery_passes,team1_throw_in_passes,team1_free_kick_passes,team1_corner_passes,team1_goal_kick_passes,team1_interception_passes,team1_kick_off_passes,team1_through_ball_percentage,team1_pass_completion_rate,team1_avg_passes_per_player,team1_most_advanced_player,team1_number_of_passes_received,team1_avg_x_position_non_gk,team1_avg_links,team1_avg_pass_distance,team1_avg_backline_distance,team1_avg_front_three_distance,team1_avg_time_between_passes,team1_avg_passes_per_possession,team1_betti_0,team1_betti_1,team2_name,team2_average_distance,team2_recovery_passes,team2_throw_in_passes,team2_free_kick_passes,team2_corner_passes,team2_goal_kick_passes,team2_interception_passes,team2_kick_off_passes,team2_through_ball_percentage,team2_pass_completion_rate,team2_avg_passes_per_player,team2_most_advanced_player,team2_number_of_passes_received,team2_avg_x_position_non_gk,team2_avg_links,team2_avg_pass_distance,team2_avg_backline_distance,team2_avg_front_three_distance,team2_avg_time_between_passes,team2_avg_passes_per_possession,team2_betti_0,team2_betti_1,match_outcome
69223,Getafe,0.676379691176545,0.12094395280235988,0.0471976401179941,0.032448377581120944,0.0029498525073746312,0.029498525073746312,0.0029498525073746312,0.0058997050147492625,0.2949852507374631,72.27138643067846,24.214285714285715,Juan Ángel Albín Leites,10,0.4483138888888889,7.928571428571429,0.25700033503149267,0.4208461911951512,0.6890277777777779,4.134738283272283,3.323529411764706,1,58,Barcelona,0.5677377223363552,0.060085836909871244,0.03862660944206009,0.02861230329041488,0.00715307582260372,0.00715307582260372,0.002861230329041488,0.001430615164520744,1.2875536480686696,85.40772532188842,58.25,Thierry Henry,37,0.5319839506172839,9.25,0.22318404932850588,0.4208461911951512,0.6890277777777779,3.236917970712916,6.241071428571429,1,51,team2_wins
69195,Real Betis,0.6605018542080464,0.1483050847457627,0.08050847457627118,0.07627118644067797,0.00423728813559322,0.06779661016949153,0.00847457627118644,0.012711864406779662,3.389830508474576,58.47457627118644,16.857142857142858,Sergio García De La Fuente,25,0.4923668384879724,5.0,0.2890144389443441,0.4208461911951512,0.6890277777777779,3.4182458089668617,2.0701754385964914,1,38,Barcelona,0.5257228805642548,0.08191653786707882,0.03245749613601236,0.03709428129829984,0.010819165378670788,0.0061823802163833074,0.00463678516228748,0.00463678516228748,0.3091190108191654,80.68006182380216,46.214285714285715,Thierry Henry,28,0.5886421251348435,8.928571428571429,0.2205878409586288,0.4208461911951512,0.6890277777777779,3.7637859507697518,4.654676258992806,1,63,draw
69251,Valencia,0.6310745900756782,0.12292358803986711,0.08970099667774087,0.036544850498338874,0.016611295681063124,0.026578073089700997,0.006644518272425249,0.009966777408637873,3.9867109634551494,60.46511627906976,21.5,Emiliano Moretti,2,0.5016147741147741,6.428571428571429,0.24779929709764592,0.4208461911951512,0.6890277777777779,4.235313539445629,2.663716814159292,1,49,Barcelona,0.5658993022388494,0.1042830540037244,0.061452513966480445,0.048417132216014895,0.01675977653631285,0.0111731843575419,0.0037243947858473,0.00558659217877095,1.1173184357541899,76.53631284916202,41.30769230769231,Daniel Alves da Silva,69,0.5556640625,9.23076923076923,0.22071101738621063,0.4208461911951512,0.6890277777777779,3.54251077363827,4.162790697674419,1,61,draw
69185,Atlético Madrid,0.617032962246744,0.09022556390977443,0.06015037593984962,0.045112781954887216,0.015037593984962405,0.02756892230576441,0.005012531328320802,0.010025062656641603,1.0025062656641603,75.43859649122807,28.5,Éver Maximiliano David Banega,1,0.50919391462307,7.357142857142857,0.24501992221994578,0.4208461911951512,0.6890277777777779,3.566508850194118,3.2439024390243905,1,53,Barcelona,0.5968251497577947,0.07414829659318638,0.04008016032064128,0.03406813627254509,0.006012024048096192,0.02004008016032064,0.018036072144288578,0.01002004008016032,2.6052104208416833,79.55911823647295,41.583333333333336,Daniel Alves da Silva,34,0.4992372881355932,8.25,0.21534542918862498,0.4208461911951512,0.6890277777777779,3.454914630871773,4.090163934426229,1,46,team1_wins
69142,Barcelona,0.5531607604682517,0.06285714285714286,0.017142857142857144,0.022857142857142857,0.014285714285714285,0.008571428571428572,0.0014285714285714286,0.0014285714285714286,1.0,86.85714285714286,50.0,Bojan Krkíc Pérez,16,0.5409426229508196,9.428571428571429,0.22123852975357539,0.4208461911951512,0.6890277777777779,3.4904196234012423,6.730769230769231,1,62,Málaga,0.645987030315965,0.09243697478991597,0.036414565826330535,0.0392156862745098,0.0196078431372549,0.022408963585434174,0.0,0.0196078431372549,0.5602240896358543,73.94957983193278,25.5,Eliseu Pereira dos Santos,37,0.45506410256410257,8.357142857142858,0.24936888806280588,0.4208461911951512,0.6890277777777779,4.074828368597777,3.1875,1,59,team1_wins
69139,Barcelona,0.5546946294983334,0.08070866141732283,0.06299212598425197,0.04330708661417323,0.007874015748031496,0.005905511811023622,0.0,0.005905511811023622,0.39370078740157477,79.7244094488189,36.285714285714285,Daniel Alves da Silva,58,0.5650866250866251,8.285714285714286,0.22960043657115417,0.4208461911951512,0.6890277777777779,3.8621722664392992,4.130081300813008,1,56,Espanyol,0.6497363569753745,0.13479623824451412,0.05956112852664577,0.050156739811912224,0.006269592476489028,0.02821316614420063,0.006269592476489028,0.006269592476489028,0.9404388714733543,68.96551724137932,22.785714285714285,Anderson Luis de Carvalho,33,0.4609780092592593,7.428571428571429,0.2528683464619684,0.4208461911951512,0.6890277777777779,4.727244882856342,2.9537037037037037,1,52,team2_wins
69189,Barcelona,0.5423711178399706,0.055891238670694864,0.04380664652567976,0.019637462235649546,0.004531722054380665,0.00906344410876133,0.0030211480362537764,0.0030211480362537764,0.906344410876133,86.25377643504531,47.285714285714285,Bojan Krkíc Pérez,7,0.5606495859213252,8.0,0.21184187429779025,0.4208461911951512,0.6890277777777779,3.669617001827922,6.365384615384615,1,56,CD Numancia de Soria,0.6459172771305035,0.18110236220472442,0.03937007874015748,0.05511811023622047,0.007874015748031496,0.05905511811023622,0.0,0.01968503937007874,0.39370078740157477,61.417322834645674,18.142857142857142,Juan Quero Barraso,4,0.4776772247360483,6.571428571428571,0.25106140301424873,0.4208461911951512,0.6890277777777779,3.9770981069476967,2.4423076923076925,1,50,team1_wins
69171,Sevilla,0.6513029448554801,0.1048158640226629,0.05099150141643059,0.04815864022662889,0.0028328611898017,0.04815864022662889,0.0,0.0113314447592068,0.0,69.97167138810198,25.214285714285715,Tom De Mul,24,0.4787847222222222,8.071428571428571,0.2570221674503195,0.4208461911951512,0.6890277777777779,4.041344184610382,3.2685185185185186,1,62,Barcelona,0.5794809549117479,0.0864600326264274,0.026101141924959218,0.03099510603588907,0.0032626427406199023,0.01794453507340946,0.0016313213703099511,0.0016313213703099511,0.1631321370309951,83.68678629690048,43.785714285714285,Aliaksandr Hleb,4,0.5235524054982817,8.714285714285714,0.23777263477353167,0.4208461911951512,0.6890277777777779,4.104434064926541,5.5225225225225225,1,58,team2_wins
69249,Real Madrid,0.638709991482047,0.09925558312655088,0.04962779156327544,0.02977667493796526,0.007444168734491315,0.017369727047146403,0.0024813895781637717,0.017369727047146403,1.9851116625310175,77.41935483870968,28.785714285714285,Arjen Robben,39,0.46963866305329716,8.357142857142858,0.2465582322772029,0.4208461911951512,0.6890277777777779,4.165321268738977,3.4444444444444446,1,57,Barcelona,0.5787540918799922,0.06666666666666667,0.024390243902439025,0.03739837398373984,0.0032520325203252032,0.011382113821138212,0.0016260162601626016,0.004878048780487805,1.6260162601626018,84.8780487804878,43.92857142857143,Bojan Krkíc Pérez,4,0.5169074074074075,8.214285714285714,0.2174096179329881,0.4208461911951512,0.6890277777777779,3.2026702880252285,5.6422018348623855,1,54,team2_wins
69215,Barcelona,0.5480749829964433,0.08465608465608465,0.05291005291005291,0.031746031746031744,0.011904761904761904,0.003968253968253968,0.0,0.0026455026455026454,0.13227513227513227,84.12698412698413,54.0,Aliaksandr Hleb,29,0.5684667571234735,9.142857142857142,0.2270994224640935,0.4208461911951512,0.6890277777777779,3.338575702480654,5.286713286713287,1,62,Racing Santander,0.6746148175572045,0.14901960784313725,0.08235294117647059,0.06666666666666667,0.00392156862745098,0.043137254901960784,0.011764705882352941,0.00784313725490196,0.39215686274509803,61.568627450980394,18.214285714285715,Jorge Miguel Dias Gonçalves,17,0.459328078078078,6.571428571428571,0.25578543472872434,0.4208461911951512,0.6890277777777779,3.5889352229780807,2.236842105263158,1,51,draw
69138,Sporting Gijón,0.6606057885556285,0.12542372881355932,0.061016949152542375,0.023728813559322035,0.010169491525423728,0.023728813559322035,0.003389830508474576,0.023728813559322035,0.6779661016949152,72.88135593220339,21.071428571428573,Diego Castro Giménez,35,0.44486988847583636,7.857142857142857,0.22742936182237353,0.4208461911951512,0.6890277777777779,4.31968511042098,3.0729166666666665,1,55,Barcelona,0.5748704170047432,0.05927051671732523,0.0364741641337386,0.0243161094224924,0.02127659574468085,0.007598784194528876,0.0060790273556231,0.00303951367781155,0.303951367781155,85.71428571428571,47.0,Lionel Andrés Messi Cuccittini,72,0.538671875,8.785714285714286,0.2180389085761241,0.4208461911951512,0.6890277777777779,3.4192383497634,5.9818181818181815,1,55,team2_wins
69147,CD Numancia de Soria,0.6798965174328879,0.1259259259259259,0.06296296296296296,0.03333333333333333,0.007407407407407408,0.0962962962962963,0.003703703703703704,0.003703703703703704,0.0,62.96296296296296,19.285714285714285,Javier Del Pino González,11,0.4683259587020649,6.571428571428571,0.31873296452726735,0.4208461911951512,0.6890277777777779,5.0864228987769975,2.5,1,48,Barcelona,0.49482451774299946,0.0669710806697108,0.0426179604261796,0.0273972602739726,0.0106544901065449,0.0045662100456621,0.0045662100456621,0.0030441400304414,2.28310502283105,83.86605783866058,46.92857142857143,Thierry Henry,45,0.61270964360587,8.928571428571429,0.2301303031461747,0.4208461911951512,0.6890277777777779,4.068927021604939,5.615384615384615,1,62,team1_wins
69177,Almería,0.6319936269660748,0.14754098360655737,0.036065573770491806,0.04262295081967213,0.01639344262295082,0.02622950819672131,0.009836065573770493,0.009836065573770493,1.3114754098360655,67.54098360655738,21.785714285714285,Juan Manuel Ortiz Palazón,21,0.48748214285714286,6.571428571428571,0.27072620239903555,0.4208461911951512,0.6890277777777779,4.588154987129987,2.7981651376146788,1,45,Barcelona,0.5639444300223402,0.06847545219638243,0.025839793281653745,0.012919896640826873,0.006459948320413436,0.007751937984496124,0.0012919896640826874,0.0012919896640826874,0.12919896640826875,85.91731266149871,55.285714285714285,Samuel Eto''o Fils,13,0.552128016085791,8.785714285714286,0.23890568373834956,0.4208461911951512,0.6890277777777779,3.509950616454033,6.910714285714286,1,58,team2_wins
